"","V1"
"盡所能的想辦法",1
"監獄幾乎是後門",1
"盤子我媽要生氣",1
"盤後優閒去吃個",1
"盤手一年下來雖",1
"盤杯子當他對玻",1
"盧可是對小孩就",1
"盧小你的慾望他",1
"盧小你而已你還",1
"盧我幫他轉電視",1
"盧要坐的小孩，",1
"盪生小孩只是在",1
"目中的女神請問",1
"目全非你生完小",1
"目前一歲半沒有",1
"目前不想結婚就",1
"目前九年半今年",1
"目前也傾向不婚",1
"目前住一晚九千",1
"目前十多歲非常",1
"目前台灣社會上",1
"目前在國內生小",1
"目前她沒工作閒",1
"目前工作還算穩",1
"目前我對擁有兒",1
"目前撐了兩年多",1
"目前是不生派覺",1
"目前是女方堅決",1
"目前的公司前公",1
"目前的存款都還",1
"目前的情況是單",1
"目前真的不列入",1
"目前要的是什麼",1
"目前非常享受一",1
"目標又或是本來",1
"目標的人養的呢",1
"目標這就跟你喜",1
"目的是與其怨恨",1
"目結婚生育首當",1
"目開刀四週一看",1
"盲點是什麼期待",1
"直以來始終不婚",1
"直以來我認為喔",1
"直以為增產報國",1
"直像是醫院重症",1
"直到他父母雙雙",1
"直到出現回高雄",1
"直到前兩年我的",1
"直到去年爺爺中",1
"直到有一天他們",1
"直到死這樣聽起",1
"直到現在我退休",1
"直到老去還能互",1
"直勸人生小孩因",1
"直吵架我爸媽不",1
"直吵鬧要小孩可",1
"直問何時生尤其",1
"直問目前非常享",1
"直問說到底要不",1
"直在燒錢所以想",1
"直在餵食然後感",1
"直壓抑著比起少",1
"直希望有人可以",1
"直希望能生一男",1
"直很喜歡小孩2",1
"直找不到缺的一",1
"直找不到觀念一",1
"直承受這種壓力",1
"直接付費做試管",1
"直接在路邊小便",1
"直接就擺明說不",1
"直接換工作還比",1
"直接睡著不知道",1
"直接送國外的小",1
"直接送安養院現",1
"直擦一直擦地板",1
"直擦地板一直洗",1
"直明確暗示結婚",1
"直時不時上網看",1
"直洗一直洗他的",1
"直洗他的碗盤杯",1
"直滋潤的過還少",1
"直煩著你弄得你",1
"直發炎因為缺乏",1
"直盧要坐的小孩",1
"直被催婚催生真",1
"直被問為什麼不",1
"直被老師記警告",1
"直要婦女增產報",1
"直覺得困境能讓",1
"直覺得如果要生",1
"直覺得生小孩是",1
"直覺得這個問題",1
"直說你以後就會",1
"直說服自己回去",1
"直變一關一關來",1
"直都在眼前這陣",1
"直都沒什麼共識",1
"直銷詐騙我選擇",1
"相依靠彼此尊重",1
"相信人到40的",1
"相信在過年的時",1
"相包容的開放社",1
"相同人家說的單",1
"相同的困惑嘛女",1
"相對成熟對育兒",1
"相對牢固的很多",1
"相對的生活沒有",1
"相對穩定育兒環",1
"相對而言有個體",1
"相愛而結婚不為",1
"相愛能溝通願意",1
"相扶持其實我現",1
"相扶持至少能穩",1
"相提並論的明明",1
"相當不錯的夫妻",1
"相當代價單是成",1
"相當充裕今後依",1
"相當有限不知道",1
"相當程度的妥協",1
"相聚她說這些時",1
"相處久了一定會",1
"相處但是你叫我",1
"相處帶他去充滿",1
"相處的方式我很",1
"相處課業問題男",1
"相處關係擺脫這",1
"相見了EX6時",1
"相親不過我連去",1
"相親仍然沒有結",1
"相親給我認識我",1
"相貌普通小孩八",1
"相較台大學生弱",1
"相關用品就沒名",1
"相關的經驗分享",1
"相陪伴照顧一輩",1
"盼的壓力呢或是",1
"盾才造成台灣現",1
"省下來出國看世",1
"省下很多開銷而",1
"省做飯力氣時間",1
"省吃節用過生活",1
"省起來了後來做",1
"看google",1
"看一堆細節來模",1
"看一本書便利店",1
"看三四十歲的人",1
"看上去衣著光鮮",1
"看不到的身後點",1
"看世界不好嗎上",1
"看世界有多大嗎",1
"看了一下妳對推",1
"看了婚姻版那些",1
"看了無數的父母",1
"看了都覺得好像",1
"看人臉色看到飽",1
"看他一天都沒辦",1
"看他們也無法好",1
"看他生活習慣重",1
"看他讓他充滿壓",1
"看似不可動搖的",1
"看你們的生活應",1
"看你多秋我不給",1
"看你多秋看你多",1
"看你小菊花嗎你",1
"看你照顧你如果",1
"看價錢的時候誰",1
"看別人帶小孩會",1
"看到ㄧ碗麵的故",1
"看到一兩口紙箱",1
"看到不少受虐兒",1
"看到不生的夫妻",1
"看到不生的理由",1
"看到不過與其把",1
"看到了很多夾雜",1
"看到今天版上的",1
"看到他們夫妻談",1
"看到他們對你全",1
"看到他們總睡眼",1
"看到他們這樣我",1
"看到他帶小孩我",1
"看到作業簿的成",1
"看到兩個例子跟",1
"看到別人單身未",1
"看到別人照顧小",1
"看到另種狀況女",1
"看到大人一定要",1
"看到她坐在隔壁",1
"看到小孩也完全",1
"看到小孩就覺得",1
"看到小孩還有父",1
"看到小孩開心的",1
"看到我一個遠房",1
"看到我一臉困惑",1
"看到我再吞維他",1
"看到我媽在罵我",1
"看到推文一堆講",1
"看到有網友說他",1
"看到朋友的嬰孩",1
"看到板上討論要",1
"看到沒多少錢不",1
"看到熟人照顧小",1
"看到版上說不生",1
"看到現在很多例",1
"看到的一篇文章",1
"看到的是這樣啊",1
"看到窮父母生小",1
"看到親人看到長",1
"看到親戚生完小",1
"看到討論不婚不",1
"看到路上甚至親",1
"看到路上穿第一",1
"看到身邊的父母",1
"看到這些種種我",1
"看到這個小孩我",1
"看到這個就想起",1
"看到這就知道我",1
"看到這類文章還",1
"看到那種根本沒",1
"看到長輩聚在爺",1
"看到飽老是被狗",1
"看另一半的小孩",1
"看只要你願意接",1
"看可愛的小孩又",1
"看囉我學會計的",1
"看在你這麼挺我",1
"看在眼裡會不會",1
"看女遊民喝醉直",1
"看她畢竟身體是",1
"看她的衣服期待",1
"看好啦剛好有一",1
"看如果是他們曬",1
"看孫子在幹嘛尤",1
"看完要看對象她",1
"看家裡有什麼事",1
"看對象她想要一",1
"看小孩能力但家",1
"看得懂嗎照顧父",1
"看怎麼做竭盡所",1
"看急診吃飯都坐",1
"看愛的萬物論訪",1
"看感覺是這樣沒",1
"看我個人是覺得",1
"看我們的孩子會",1
"看我表妹結婚五",1
"看我表姐堂姐三",1
"看或聽別人生孩",1
"看是無病呻吟吧",1
"看朋友一家幸福",1
"看根本問反了請",1
"看根本廢物花大",1
"看法吧謝謝為什",1
"看法嗎如果遇到",1
"看法是否也跟上",1
"看法活到現在我",1
"看法謝謝之前和",1
"看物慾怎樣依照",1
"看病也是妳不生",1
"看病其它時間就",1
"看的小孩你們會",1
"看的跟一堆亂曬",1
"看的電影和自己",1
"看的電視跟小孩",1
"看看世界有多大",1
"看看另一半的小",1
"看看可愛的小孩",1
"看看囉我學會計",1
"看看怎麼做竭盡",1
"看看我們的孩子",1
"看看我表妹結婚",1
"看看自己小孩到",1
"看看誰有資格生",1
"看看那些小孩幾",1
"看看香港為何在",1
"看老婆受這種苦",1
"看自己小孩到底",1
"看著他們認知到",1
"看著他體驗一邊",1
"看著你眼尾和額",1
"看著孩子長大也",1
"看著朋友們都人",1
"看著莘莘學子一",1
"看著那越來越誇",1
"看被人笑PTT",1
"看見杯上的字我",1
"看說我三十歲就",1
"看誰有資格生好",1
"看護不過爸爸輩",1
"看護太多小孩都",1
"看護跟養老院才",1
"看護錢當然也是",1
"看負面的話也別",1
"看起來像是在付",1
"看起來很幸福但",1
"看起來很辛苦3",1
"看身邊的人都在",1
"看這個世界給你",1
"看過一篇報導說",1
"看過一篇文章他",1
"看過太多太多處",1
"看過太多案例還",1
"看過有人不喜歡",1
"看過死前後悔成",1
"看過當然這不能",1
"看過篇統計養到",1
"看那些右轉的車",1
"看那些小孩幾眼",1
"看醫生就讓兒子",1
"看重的是優越條",1
"看錯方向賠個幾",1
"看電影你可以毫",1
"看電影很麻煩一",1
"看電影那份安心",1
"看電視或是看孫",1
"看顧還是後期照",1
"看香港為何在台",1
"真不是錢把有錢",1
"真不知道那些敢",1
"真不能防老生育",1
"真了完全沒有想",1
"真以為付出很多",1
"真問過我妹真的",1
"真奉勸沒想要生",1
"真好有下一代在",1
"真害怕有小孩就",1
"真工作沒事亂辭",1
"真帶小孩的爸爸",1
"真帶小孩的男方",1
"真得滿耗時間腦",1
"真復健做縮音運",1
"真心好奇下定決",1
"真心愛你的人嗎",1
"真心愛我們所以",1
"真心要回去上班",1
"真想再放個產假",1
"真想去一次西藏",1
"真想過嗎和男友",1
"真愛做個溫柔善",1
"真愛輕易地跟家",1
"真教就算有分班",1
"真是太天真了完",1
"真是罪過只因為",1
"真是罪過妳這種",1
"真正愛我的人聽",1
"真正的交心的朋",1
"真正認識媽媽這",1
"真沒辦法把你騙",1
"真的不列入計畫",1
"真的不想生小孩",1
"真的不想生就算",1
"真的不想要但我",1
"真的不想要賭照",1
"真的不敢想太恐",1
"真的不是最重要",1
"真的不能打了廢",1
"真的也是沒體驗",1
"真的也說不出來",1
"真的了解人家說",1
"真的只有自己與",1
"真的可以改變一",1
"真的喜歡小孩的",1
"真的嗎那我都沒",1
"真的在怎麼做環",1
"真的太久太久她",1
"真的太大因為經",1
"真的太貴了小小",1
"真的奉勸你不要",1
"真的女兒對我的",1
"真的好佩服敢生",1
"真的好喜歡小孩",1
"真的好好好滿足",1
"真的好花錢不管",1
"真的少的錢不止",1
"真的就一般朋友",1
"真的希望能跟另",1
"真的帶下去吼一",1
"真的幹到最高點",1
"真的很偉大討厭",1
"真的很好看如果",1
"真的很底層你還",1
"真的很悲哀生小",1
"真的很感慨如果",1
"真的很漫長又寂",1
"真的很煩結婚一",1
"真的很糟糕啦但",1
"真的很羨慕那些",1
"真的很自私怎麼",1
"真的很討人厭而",1
"真的很貴今天低",1
"真的很貴如果小",1
"真的很辛苦羅勻",1
"真的快樂乘以無",1
"真的怪或許換個",1
"真的想生小孩的",1
"真的想要介紹連",1
"真的想要小孩的",1
"真的感動到哭會",1
"真的拜託能夠不",1
"真的是世上最可",1
"真的是扛喔因為",1
"真的是有了以後",1
"真的是窮人真的",1
"真的是童星等級",1
"真的是買房子的",1
"真的會有壓力我",1
"真的會被親戚朋",1
"真的會開始比較",1
"真的有不少人後",1
"真的有了就會改",1
"真的有人生小孩",1
"真的比不完啦真",1
"真的沒什麼好擔",1
"真的沒有你只問",1
"真的沒結婚但是",1
"真的沒騙人更不",1
"真的無法感同身",1
"真的無法我唯一",1
"真的生出來所有",1
"真的生的出來那",1
"真的知道那些生",1
"真的要富養真的",1
"真的要生可能也",1
"真的要花很多錢",1
"真的要養兒防老",1
"真的覺得他活著",1
"真的覺得帶小孩",1
"真的覺得很鬱悶",1
"真的該問的是犧",1
"真的超可愛的但",1
"真的超噴錢的愛",1
"真的這麼嚴重嗎",1
"真的遇不到對的",1
"真的還可以瘦下",1
"真的還是時時刻",1
"真的還是沒有很",1
"真的都可以應付",1
"真的都是這樣走",1
"真的都會被問到",1
"真的錢不夠來擋",1
"真的難以接受這",1
"真的頗大可能也",1
"真聽進去趁感情",1
"真要婚也希望可",1
"真要提升所謂的",1
"真要比我覺得沒",1
"真要追求甚麼生",1
"真評估可行性也",1
"真該死可是有聽",1
"眠不足是難免吧",1
"眼以前不管我老",1
"眼光放低是人家",1
"眼光沒有去追求",1
"眼光沒關係吧知",1
"眼光看他讓他充",1
"眼前這陣子下班",1
"眼前高高舉起當",1
"眼問有人有去過",1
"眼尾和額頭雨後",1
"眼惺忪上課根本",1
"眼淚這些都是對",1
"眼白翻到後腦勺",1
"眼的那個永遠追",1
"眼裡會不會覺得",1
"眼裡這觀念真的",1
"眼請注意如題這",1
"眼靠小孩子近一",1
"眾財全國納稅人",1
"眾運輸不用怕出",1
"睡不好但我每每",1
"睡不好經濟壓力",1
"睡不著覺心事還",1
"睡不飽生活變枯",1
"睡了來發一篇好",1
"睡個午覺睡飽後",1
"睡先去了睡死了",1
"睡前才打很累煩",1
"睡前的發牢騷期",1
"睡午覺了但我現",1
"睡吧謝謝大家花",1
"睡死了阿靠腰除",1
"睡眠不足是難免",1
"睡眼惺忪上課根",1
"睡著不知道原本",1
"睡覺前都要檢查",1
"睡覺時間都不夠",1
"睡覺真的很羨慕",1
"睡覺跟C貓生小",1
"睡飽大了調皮搗",1
"睡飽後去公園散",1
"睡飽數錢的都不",1
"瞞病情沒講那才",1
"瞧不起的垃圾才",1
"瞧不起這也是為",1
"瞬間會衰老之外",1
"瞬間衰老102",1
"矛盾才造成台灣",1
"知不覺五年過去",1
"知之明不想害另",1
"知到一件事生小",1
"知卻又好像認為",1
"知名的夫妻檔例",1
"知慾滿足他每個",1
"知生活與其讓他",1
"知說弟弟之前打",1
"知識漸漸開始能",1
"知身體的引爆彈",1
"知道什麼是為了",1
"知道你喜不喜歡",1
"知道你是想找到",1
"知道你沒有交往",1
"知道你老公是不",1
"知道到底是被阿",1
"知道原本不喜歡",1
"知道只有這樣他",1
"知道台灣以後就",1
"知道台灣的女孩",1
"知道吧聊聊天問",1
"知道嗎法律是可",1
"知道在有優越感",1
"知道大家怎麼看",1
"知道大家有沒有",1
"知道女同事自己",1
"知道女孩們對於",1
"知道她學到哪些",1
"知道她後續是否",1
"知道孤單是可以",1
"知道對方是早生",1
"知道小孩生了才",1
"知道小孩若被生",1
"知道很難形容不",1
"知道怎麼樣雖然",1
"知道我單身又快",1
"知道我家裡的許",1
"知道我為什麼討",1
"知道我討厭小孩",1
"知道投胎去哪了",1
"知道是好是壞也",1
"知道是的她聽見",1
"知道會不會爆在",1
"知道會很辛苦很",1
"知道有一間店很",1
"知道有多少人會",1
"知道有沒有女生",1
"知道板上有這樣",1
"知道棄養是可以",1
"知道殘酷的事實",1
"知道為什麼每次",1
"知道為啥改成一",1
"知道生完是這個",1
"知道生小孩很花",1
"知道結婚這件事",1
"知道能怎麼說只",1
"知道自己目前要",1
"知道自己要走什",1
"知道要寫誰只好",1
"知道要幫我報仇",1
"知道該Po在哪",1
"知道該怎麼╮￣",1
"知道該怎麼結尾",1
"知道買房加養小",1
"知道這是什麼心",1
"知道這樣會不會",1
"知道這男生愛不",1
"知道這算不算是",1
"知道過幾年後這",1
"知道那些敢生的",1
"知道那些生了小",1
"知道靠自己這數",1
"矩這一代很多連",1
"短命十年也不是",1
"短命十年然後開",1
"短時間這樣照顧",1
"短期不可能可以",1
"短網址5備註其",1
"石田百合子外貌",1
"石頭椅子上聽著",1
"砍福利我就不要",1
"研究股票的時間",1
"研究顯示生一個",1
"破了所以越來越",1
"破五十萬兩個弟",1
"破兩三百不久後",1
"破壞了所以生完",1
"破掉的時候臉慢",1
"破洞綁帶斷掉了",1
"破衣服也不會自",1
"破門或者等我們",1
"硬因為他本身還",1
"硬帶朋友去品嚐",1
"硬撐下去因為沒",1
"硬的時候拋開道",1
"硬要生小孩然後",1
"硬逼孩子學業成",1
"碌也就混過去了",1
"碌碌也就混過去",1
"碎唸吧內容很亂",1
"碎塑膠湯匙我拼",1
"碎片他還會趁你",1
